time,hex_id,num_vehicles,avg_speed,avg_sin,avg_cos,label
411,4_6,53,6.223396226415095,0.17100626750500697,0.12517108884158043,4
411,5_1,37,9.237027027027027,-0.0038671760812667585,-0.08338038567083313,3
411,5_2,63,7.171904761904763,-0.09212493856171441,-0.07569916560941437,5
411,5_3,6,8.381666666666666,-0.4938193471965234,0.3218173830961954,1
411,5_5,6,13.89,-0.033894815208675405,-0.3469660287297147,1
411,5_6,2,13.89,0.4270422530134434,-0.9042316706138988,1
411,6_1,2,13.89,0.3674753565882333,-0.9300332587065641,1
411,6_2,36,13.887777777777778,-0.05778741482704039,0.21457913854761962,3
411,6_5,5,13.89,-0.01029427338131764,0.1997573119058307,1
411,7_5,28,13.89,-0.03028208777575982,0.4990893938751189,2
412,-1_3,6,13.495,0.03891101664102858,0.9992426796249055,1
412,-1_6,1,12.31,-0.96862655094952,0.24852083372553874,1
412,-1_8,10,13.89,0.2487872485661458,-0.3132170253209215,1
412,-1_9,3,13.89,-0.6219681214153641,0.783042563302304,1
412,-2_9,1,11.52,-0.6219681214153641,0.7830425633023042,1
412,0_3,19,13.89,0.030719223663969942,0.7888757997038728,2
412,0_4,2,13.89,-8.931208685658554e-05,-0.0006923952221222912,1
412,0_5,28,5.966071428571429,0.38529917381141615,-0.0695133838115135,2
412,0_6,1,13.89,-0.96862655094952,0.24852083372553874,1
412,0_8,11,13.890000000000002,0.28271278246152926,-0.3559284378646836,1
412,1_3,19,13.842631578947367,0.05784134157909933,-0.03755903702009566,2
412,1_4,32,9.4121875,0.21333762330122008,-0.06356887864713893,3
412,1_5,24,3.7691666666666666,-0.016878050142829438,0.044962892515387966,2
412,1_6,27,11.43,-0.2699753972937965,-0.1066517264742506,2
412,1_7,66,10.435454545454546,0.3536507754584918,0.05445403675633688,5
412,2_2,28,12.041785714285714,0.40066039724784014,-0.33322018474121073,2
412,2_3,65,9.304923076923078,-0.15148423744994316,0.32181796827983145,5
412,2_4,15,6.480666666666667,-0.42922346917428833,-0.19232267007538248,1
412,2_5,58,7.616551724137931,-0.18883433547849027,0.42629322718377194,4
412,2_6,20,12.896,0.3164831898715537,-0.2541787531457828,2
412,2_7,35,6.137142857142858,0.23761905182015503,-0.3650516258635713,3
412,2_8,13,13.889999999999999,-0.3845048886965688,0.00923594104232403,1
412,2_9,1,13.89,-0.9997346290416701,0.023036308187606193,1
412,3_1,5,13.89,-0.44197559563336875,0.8970270747667147,1
412,3_2,14,10.91357142857143,-0.20272189006025723,0.5620610799649046,1
412,3_3,64,3.9365625,0.07780645825488001,-0.10726500038359323,5
412,3_4,12,12.919166666666667,-0.2684414902269893,0.08146002321393296,1
412,3_5,43,9.077209302325581,0.5425706446191256,-0.09743312134660764,3
412,3_6,18,4.2011111111111115,-0.7169203333128948,-0.0020775029359715006,2
412,3_7,41,7.453170731707318,-0.41565976192768134,0.10496720853732319,3
412,3_8,7,13.89,0.4284772681880294,-0.00900025839965597,1
412,4_1,20,6.8549999999999995,-0.19344414763220286,-0.33237265105913305,2
412,4_2,30,7.498333333333333,-0.024328645930008053,0.2699111645456083,2
412,4_3,48,6.172083333333333,0.19994532051707734,-0.020861025198600225,4
412,4_4,18,11.275555555555556,-0.29298619532050113,-0.00024333392732713474,2
412,4_5,52,10.778269230769231,0.01112695415527327,0.522948153577721,4
412,4_6,58,6.6274137931034485,0.16465396867428753,0.11410990788241811,4
412,5_1,39,9.116666666666667,0.012603697278793551,-0.08198070176012348,3
412,5_2,66,7.445454545454546,-0.10696626876964796,-0.06705053079965555,5
412,5_3,6,10.115,-0.4449425882405085,0.36807693838250616,1
412,5_5,6,13.89,-0.17505641339477443,-0.04500112870906808,1
412,5_6,1,13.89,0.4270422530134434,-0.9042316706138988,1
412,6_1,1,13.89,0.3674753565882333,-0.9300332587065641,1
412,6_2,33,13.888181818181819,-0.055202894907804716,0.20481437701289237,3
412,6_5,4,13.89,0.0030475178062561795,0.0002037515448882199,1
412,7_5,27,13.802222222222223,-0.024104411396811992,0.40670355079793724,2
413,-1_3,7,13.551428571428572,0.03891101664102858,0.9992426796249055,1
413,-1_6,1,12.84,-0.96862655094952,0.24852083372553874,1
413,-1_8,11,13.890000000000002,0.16962766947691763,-0.2135570627188101,1
413,-1_9,3,13.1,-0.6219681214153641,0.783042563302304,1
413,-2_9,1,13.89,-0.6219681214153641,0.7830425633023042,1
413,0_3,19,13.89,0.030719223663969942,0.7888757997038728,2
413,0_4,1,13.89,0.9918944425900296,-0.12706460860135071,1
413,0_5,29,6.057931034482759,0.4051363096092788,-0.04706034934156798,2
413,0_6,1,13.89,-0.96862655094952,0.24852083372553874,1
413,0_7,3,13.89,0.20732270713845483,-0.26101418776743457,1
413,0_8,10,13.89,0.37318087284921864,-0.46982553798138227,1
413,1_3,17,13.854705882352942,0.06682909505442827,-0.15398158360635805,2
413,1_4,34,9.031176470588235,0.19283698687318257,-0.07539355910337545,3
413,1_5,24,3.2579166666666666,0.026479817431635452,0.08330807672990186,2
413,1_6,24,11.546666666666667,-0.25684067990620935,-0.11660303648589267,2
413,1_7,63,10.296825396825398,0.37651245226776975,0.0699455577455325,5
413,2_2,29,12.284827586206896,0.37465597387866556,-0.30444738329233567,2
413,2_3,66,9.222424242424243,-0.1628129732257474,0.3454045801002141,5
413,2_4,16,6.9437500000000005,-0.45479190390846047,-0.2144052738583486,2
413,2_5,57,7.093859649122807,-0.20754099576007976,0.46283855087848624,4
413,2_6,24,12.158333333333333,0.21210130895498228,-0.24409167629688114,2
413,2_7,36,6.107777777777778,0.20477277149827722,-0.3540087822294302,3
413,2_8,13,13.889999999999999,-0.23069745361029348,0.00578584925600349,1
413,2_9,1,13.89,-0.9997346290416701,0.023036308187606193,1
413,3_1,6,13.89,-0.4267393054505287,0.9040631944764215,1
413,3_2,12,10.4175,-0.1715971520903633,0.4841080403303056,1
413,3_3,65,4.189230769230769,0.04948580731614746,-0.1345681431236942,5
413,3_4,8,13.195,-0.16541260081566994,0.211313179557194,1
413,3_5,43,8.745813953488373,0.5332829550352289,-0.06474250826560031,3
413,3_6,19,4.482631578947369,-0.6598506467209905,0.004962020564004218,2
413,3_7,41,7.453170731707318,-0.41565976192768134,0.10496720853732319,3
413,3_8,7,13.89,0.14283488874208947,-0.002592945082203538,1
413,4_1,21,7.275714285714287,-0.19032375988039607,-0.2710202405718861,2
413,4_2,28,8.369642857142857,-0.06649839477051231,0.309269630852345,2
413,4_3,52,7.327884615384615,0.1712276850641644,-0.03936914596493676,4
413,4_4,18,11.788333333333334,-0.23183159306075762,-0.041275630577858,2
413,4_5,52,10.845192307692308,0.005976780578155176,0.5369432777953913,4
413,4_6,57,6.435964912280702,0.21407865522609687,0.07126826132172412,4
413,5_1,39,8.795897435897436,0.028526553765001995,-0.08609639080638364,3
413,5_2,66,7.468787878787879,-0.12557542158971452,-0.03961355773966438,5
413,5_3,5,10.756,-0.6501862375633978,0.595518024394714,1
413,5_4,1,13.89,0.2655561174868088,0.9640954042341101,1
413,5_5,8,13.89,-0.2362741440718685,0.19313858584569416,1
413,6_1,2,13.89,0.3674753565882333,-0.9300332587065641,1
413,6_2,32,13.88875,-0.048903127604667744,0.18101277077199474,3
413,6_5,3,13.89,0.025283836452212546,-0.33238551572334923,1
413,7_5,28,13.805357142857144,-0.025517162351626314,0.42782026517478233,2
414,-1_3,9,13.683333333333334,0.03026412405413335,0.777188750819371,1
414,-1_8,12,13.89,0.20732270713845483,-0.26101418776743457,1
414,-1_9,4,13.495000000000001,-0.6219681214153641,0.7830425633023042,1
414,0_3,19,13.89,0.03481512015249926,0.8940592396643892,2
414,0_4,2,13.89,0.9915780443208331,-0.12948749565624657,1
414,0_5,29,5.642413793103448,0.3947466016669839,-0.04638935026553397,2
414,0_6,2,13.54,-0.96862655094952,0.24852083372553874,1
414,0_7,3,13.89,0.20732270713845483,-0.26101418776743457,1
414,0_8,9,13.89,0.345537845230758,-0.4350236462790577,1
414,1_3,17,13.89,0.06646252786144648,-0.15424557137168304,2
414,1_4,34,8.67470588235294,0.186498528175527,-0.0707319633610672,3
414,1_5,24,2.955,0.026574987199609424,0.0978944698031907,2
414,1_6,24,11.045,-0.24156318555228318,-0.07478704866785267,2
414,1_7,62,10.120322580645162,0.3904732834831803,0.05123751673951029,5
414,2_2,30,12.454666666666666,0.34902492771655863,-0.3036733526647126,2
414,2_3,64,8.8146875,-0.15976725929559418,0.3691097080589692,5
414,2_4,17,7.352941176470588,-0.38586436718197575,-0.2428964957223809,2
414,2_5,58,6.316034482758621,-0.1955790036500323,0.43824620527136304,4
414,2_6,23,11.48,0.2626397601920921,-0.2770267518415553,2
414,2_7,37,6.298648648648649,0.21577852350327115,-0.31667310778852015,3
414,2_8,13,13.889999999999999,-0.23069745361029348,0.00578584925600349,1
414,2_9,1,13.89,-0.9997346290416701,0.023036308187606193,1
414,3_1,5,13.89,-0.41776919846813687,0.9070413208123206,1
414,3_2,11,10.101818181818182,-0.2012252356400244,0.4957278961994786,1
414,3_3,65,4.517846153846154,0.048778536914006965,-0.12769254609070416,5
414,3_4,8,13.195,-0.16466572952883113,0.21023817229738517,1
414,3_5,42,8.680714285714286,0.5095823262601171,-0.11879444191118697,3
414,3_6,18,3.8583333333333334,-0.7460198340858254,0.030560762467972666,2
414,3_7,43,7.728837209302326,-0.4809532293870792,0.1195386425664765,3
414,3_8,6,13.89,0.6665125843929792,-0.014339686164199665,1
414,4_1,23,8.076956521739131,-0.20246233100851202,-0.1673324400113592,2
414,4_2,28,8.77142857142857,-0.06934128444901445,0.3082608534314678,2
414,4_3,49,8.159183673469387,0.1859325842498154,-0.11544921608432032,4
414,4_4,19,12.27842105263158,-0.1861044825800188,-0.07745161237944023,2
414,4_5,53,11.07867924528302,-0.00700627722202396,0.5693366781643978,4
414,4_6,57,6.464736842105263,0.21581519954715978,0.04734083233377088,4
414,5_1,39,8.704871794871796,0.00995422908927167,-0.08923907328390143,3
414,5_2,69,7.50072463768116,-0.13103163629643716,0.03208404354229529,5
414,5_3,5,11.112,-0.5205399752417088,0.6572792096958298,1
414,5_4,1,13.89,0.2655561174868088,0.9640954042341101,1
414,5_5,7,13.89,-0.21003797378168532,0.09107870817936747,1
414,6_1,1,13.89,0.3674753565882333,-0.9300332587065641,1
414,6_2,29,13.888965517241381,-0.027397025431889814,0.09975901153582684,2
414,6_5,3,13.89,0.025283836452212546,-0.33238551572334923,1
414,7_5,26,13.81846153846154,-0.0174448327306978,0.30721157325309234,2
415,-1_3,10,13.483,0.031128813312822867,0.7993941436999245,1
415,-1_8,11,13.890000000000002,0.28271278246152926,-0.3559284378646836,1
415,-1_9,4,13.627500000000001,-0.6219681214153641,0.7830425633023042,1
415,0_3,21,13.89,0.027793583315020423,0.7137447711606468,2
415,0_4,1,13.89,0.9918277757528405,-0.12758394587554137,1
415,0_5,30,5.378666666666667,0.40481729385373055,-0.01861259373697388,2
415,0_6,2,13.655000000000001,-0.96862655094952,0.24852083372553874,1
415,0_7,2,13.89,1.1102230246251565e-16,1.1102230246251565e-16,1
415,0_8,11,13.890000000000002,0.39579789544614097,-0.498299813010557,1
415,1_3,15,13.890000000000002,0.08038915087211887,-0.04166707472620831,1
415,1_4,35,8.382,0.1989038759767475,-0.11406925433875881,3
415,1_5,24,2.935,0.053809400626151214,0.12951354932542777,2
415,1_6,20,9.9435,-0.3054253875121212,-0.0020116410553406255,2
415,1_7,63,9.96,0.40096649125161365,0.08511118075360373,5
415,2_2,32,12.5878125,0.2798287491629895,-0.25008239222460366,3
415,2_3,62,8.12951612903226,-0.1651086262104775,0.3646641204757131,5
415,2_4,16,6.944375,-0.45474551920111567,-0.21449175286647643,2
415,2_5,61,5.9198360655737705,-0.22930430166366478,0.39141582760635063,5
415,2_6,24,10.81,0.29311535871230116,-0.2793021399597542,2
415,2_7,37,6.437027027027027,0.2297339493997328,-0.3384086340102338,3
415,2_8,14,13.89,-0.14280749070385043,0.003814368235248895,1
415,2_9,1,13.89,-0.9997346290416701,0.023036308187606193,1
415,3_1,5,13.89,-0.4237561381143008,0.9054427370022682,1
415,3_2,10,9.723,-0.2555497029973677,0.4642160259744494,1
415,3_3,64,5.016875,0.0570569588956803,-0.14712296289943141,5
415,3_4,9,13.272222222222222,-0.0734906815064059,0.10645765308335615,1
415,3_5,40,8.4135,0.5144282074854917,-0.08211589961254458,3
415,3_6,20,4.6945,-0.7262675741193207,0.11715254490044383,2
415,3_7,41,7.3185365853658535,-0.4833124498169039,0.06858775780720977,3
415,3_8,6,13.89,0.6665125843929792,-0.014339686164199665,1
415,4_1,25,8.958,-0.1954822874735669,-0.15581596241553056,2
415,4_2,26,9.37076923076923,-0.0734074017183709,0.3324549960281755,2
415,4_3,52,9.038076923076924,0.17730493012710247,-0.13795259215236091,4
415,4_4,17,12.65,-0.2381121717488309,-0.15795713235817857,2
415,4_5,52,11.255192307692308,0.009314259008493333,0.5796291765252838,4
415,4_6,57,6.242105263157895,0.2580268998716685,0.034934514397530876,4
415,5_1,38,8.461842105263159,0.039112224832930434,-0.06514040487970034,3
415,5_2,70,7.336714285714287,-0.14438659119675065,0.047580499942028884,5
415,5_3,5,11.112,-0.47013862908494675,0.6818238958912979,1
415,5_4,2,13.89,0.2655561174868088,0.9640954042341101,1
415,5_5,7,13.89,-0.21003797378168532,0.09107870817936747,1
415,6_1,1,13.89,0.3674753565882333,-0.9300332587065641,1
415,6_2,29,13.888965517241381,-0.027397025431889814,0.09975901153582684,2
415,6_5,3,13.89,0.025283836452212546,-0.33238551572334923,1
415,7_5,23,13.832173913043478,-0.011416579852317569,0.21711244541441735,2
416,-1_3,10,13.525,0.031128813312822867,0.7993941436999245,1
416,-1_8,13,13.889999999999999,0.33490591153135,-0.42163830331662516,1
416,-1_9,3,13.656666666666666,-0.6219681214153641,0.783042563302304,1
416,0_3,21,13.89,0.027793583315020423,0.7137447711606468,2
416,0_5,32,5.679375,0.36528958036415776,-0.033446886581138785,3
416,0_6,1,13.56,-0.96862655094952,0.24852083372553874,1
416,0_7,2,13.89,1.1102230246251565e-16,1.1102230246251565e-16,1
416,0_8,11,13.890000000000002,0.28271278246152926,-0.3559284378646836,1
416,1_3,15,13.890000000000002,-0.013857140707004249,0.04942501650078273,1
416,1_4,35,8.046857142857142,0.24638581522342032,-0.1413114528094151,3
416,1_5,24,3.0208333333333335,0.06558040844335215,0.15465434568746758,2
416,1_6,21,9.311428571428571,-0.16741121061688238,-0.055257085388381505,2
416,1_7,59,9.555423728813558,0.4251041260524508,0.05606413610541951,4
416,2_2,31,12.545806451612904,0.2598794248049863,-0.2723259824070866,3
416,2_3,62,7.595645161290323,-0.16694629750917164,0.34897346571137794,5
416,2_4,16,6.944375,-0.4575473213295436,-0.20971291667162512,2
416,2_5,61,5.154754098360656,-0.2333126898673305,0.35381348045267846,5
416,2_6,24,10.19,0.22386505412051916,-0.18062756070128783,2
416,2_7,38,6.6947368421052635,0.1873322713552823,-0.26934997568897734,3
416,2_8,15,13.890000000000002,-0.06663618951826646,0.0021057513505949124,1
416,2_9,1,13.89,-0.9997346290416701,0.023036308187606193,1
416,3_1,6,13.89,-0.4267393054505287,0.9040631944764215,1
416,3_2,9,9.26,-0.16859872564816597,0.35201836045707857,1
416,3_3,65,5.829538461538462,0.04636733307959772,-0.16336104207440125,5
416,3_4,8,13.195,0.012538222827895518,0.013561140240980124,1
416,3_5,38,7.967894736842106,0.5330367426130681,-0.07789847038263614,3
416,3_6,20,4.4695,-0.7270681288942396,0.11701626246762142,2
416,3_7,42,7.376190476190477,-0.49560821598892213,0.06750319948293348,3
416,3_8,4,13.89,0.9997620270799091,-0.021814885034560836,1
416,4_1,26,9.565,-0.19741358355102417,-0.11357003465257548,2
416,4_2,24,9.702083333333333,-0.07985182445655854,0.36003736656013263,2
416,4_3,53,9.696981132075473,0.14028215708700897,-0.12805678306828322,4
416,4_4,17,12.313529411764707,-0.11966225830488408,-0.15156273104403956,2
416,4_5,52,11.501538461538463,0.012201094740438394,0.5870192418891451,4
416,4_6,56,5.836428571428572,0.279854214822183,0.022479102427473537,4
416,5_1,39,8.061538461538463,0.01770889729032295,-0.06439679795542315,3
416,5_2,69,6.948405797101449,-0.14169969858157874,0.07787108541115846,5
416,5_3,5,11.112,-0.3742324036850083,0.720868961429648,1
416,5_4,2,13.89,0.2655561174868088,0.9640954042341101,1
416,5_5,10,13.89,-0.18829041289562257,0.15484469356567568,1
416,6_1,2,13.89,0.3674753565882333,-0.9300332587065641,1
416,6_2,27,13.889259259259259,0.008548596433342059,-0.03604974084371301,2
416,6_5,2,13.89,0.06975647374412527,-0.9975640502598242,1
416,7_5,24,13.852083333333333,-0.013593448947288209,0.2496482415783833,2
417,-1_3,9,13.616666666666667,0.03026412405413335,0.777188750819371,1
417,-1_8,15,13.890000000000002,0.2902517899938367,-0.3654198628744085,1
417,-1_9,2,13.655000000000001,-0.6219681214153641,0.7830425633023042,1
417,0_3,21,13.89,0.027793583315020423,0.7137447711606468,2
417,0_4,1,13.89,0.9918944425900296,-0.12706460860135071,1
417,0_5,33,5.930606060606061,0.3388257040384531,-0.004868611187915949,3
417,0_7,1,13.89,0.6219681214153643,-0.7830425633023039,1
417,0_8,10,13.89,0.2487872485661458,-0.3132170253209215,1
417,1_3,15,13.890000000000002,-0.02294511549914233,0.028717122284574792,1
417,1_4,34,7.883529411764706,0.2353686854022018,-0.1601951845868693,3
417,1_5,24,3.144166666666667,0.0949181221832588,0.17843783475893404,2
417,1_6,19,8.936842105263159,-0.10137132280539098,-0.11013031458346374,2
417,1_7,58,9.172758620689654,0.4227617552779509,0.044237642619090564,4
417,2_2,30,12.501000000000001,0.238383648092491,-0.2672056082476046,2
417,2_3,63,7.215714285714286,-0.16003397392285615,0.33763566708710785,5
417,2_4,17,7.097058823529412,-0.3785032269373035,-0.1701241946361467,2
417,2_5,62,4.6648387096774195,-0.2626925980976833,0.3630341360679845,5
417,2_6,26,9.91,0.2970878089530517,-0.19151590195746893,2
417,2_7,40,7.136750000000001,0.18091217843523308,-0.20018872693783316,3
417,2_8,15,13.890000000000002,-0.06663618951826646,0.0021057513505949124,1
417,2_9,1,13.89,-0.9997346290416701,0.023036308187606193,1
417,3_1,7,13.89,-0.4245908437283764,0.9042120833832717,1
417,3_2,8,8.68125,-0.13268620284200217,0.24855418484470115,1
417,3_3,65,6.756461538461538,0.039187698090183,-0.16348219193207117,5
417,3_4,8,13.195,0.011455061903798455,0.015093124349705042,1
417,3_5,38,7.9184210526315795,0.5195084911894668,-0.07267086658846444,3
417,3_6,20,4.2445,-0.7931172359138778,0.22798359636835136,2
417,3_7,39,6.644358974358974,-0.52756575156892,0.03302403940656717,3
417,3_8,5,13.89,0.9997620270799091,-0.021814885034560836,1
417,4_1,26,10.291538461538462,-0.20976082445042898,-0.12513094512597878,2
417,4_2,25,10.0988,-0.09396767732756992,0.38184676791668787,2
417,4_3,51,9.962156862745099,0.15101664156172356,-0.18544883259021613,4
417,4_4,18,12.505555555555556,-0.058458612583720315,-0.13831135614226597,2
417,4_5,52,11.755769230769232,-0.031128797104986276,0.59438344640092,4
417,4_6,57,5.738947368421052,0.2975038009705552,0.006077050376455202,4
417,5_1,38,7.732105263157894,0.007411360756900367,-0.043286507387781614,3
417,5_2,71,6.890563380281691,-0.1289584776424701,0.07989378530782253,5
417,5_3,5,11.112,-0.3548213634592451,0.7259414418170784,1
417,5_4,2,13.89,0.2655561174868088,0.9640954042341101,1
417,5_5,8,13.89,-0.1303811820937405,-0.0333335654204006,1
417,6_1,2,13.89,0.3674753565882333,-0.9300332587065641,1
417,6_2,28,13.805000000000001,0.053900767397072925,-0.20739805634595063,2
417,6_5,3,13.89,0.06975647374412527,-0.9975640502598241,1
417,7_5,22,13.861363636363636,-0.009041813566895053,0.18161884959918176,2
418,-1_3,8,13.68125,0.029183262480771445,0.7494320097186792,1
418,-1_8,16,13.869375,0.23323804553076166,-0.2936409612383639,2
418,-1_9,1,13.89,-0.6219681214153641,0.7830425633023042,1
418,0_3,22,13.890000000000002,0.028298921193475338,0.7267219488181131,2
418,0_4,2,13.89,0.9917715553984976,-0.12801664124258622,1
418,0_5,33,6.220303030303031,0.3326493947640996,-0.013112854838154359,3
418,0_7,1,13.89,0.6219681214153643,-0.7830425633023039,1
418,0_8,11,13.890000000000002,0.28271278246152926,-0.3559284378646836,1
418,1_3,14,13.89,-0.04652430168524344,0.12305803277238249,1
418,1_4,34,8.233823529411765,0.21612808911416415,-0.186859769008858,3
418,1_5,23,2.79,0.11877777414261365,0.17061675255132072,2
418,1_6,21,9.470476190476191,-0.12515804243875478,-0.14941787294188763,2
418,1_7,56,8.623571428571429,0.4542798309399895,0.06372795123265061,4
418,2_2,29,12.453103448275861,0.2777995798313124,-0.29111252956108175,2
418,2_3,63,6.736507936507937,-0.15245370251781906,0.32475092203342704,5
418,2_4,18,7.518888888888889,-0.3948391001197764,-0.20406685022604842,2
418,2_5,63,4.5304761904761905,-0.25701612310374744,0.36972739845533703,5
418,2_6,25,9.6944,0.3214302126377843,-0.15633432858804838,2
418,2_7,40,7.489500000000001,0.161682688051143,-0.2080733565533953,3
418,2_8,16,13.89,1.369901911951743e-05,0.0006107115765226784,2
418,2_9,1,13.89,-0.9997346290416701,0.023036308187606193,1
418,3_1,6,13.89,-0.4267393054505287,0.9040631944764215,1
418,3_2,8,8.68125,-0.19783205621205635,0.18857548846322508,1
418,3_3,64,7.605625,0.025797257168300444,-0.17863606415929167,5
418,3_4,8,13.195,0.2298774046679751,0.13430707579556844,1
418,3_5,39,7.918461538461538,0.49572126513080716,-0.0369489055301088,3
418,3_6,21,4.63,-0.7610530295438328,0.22591203770712184,2
418,3_7,38,6.315789473684211,-0.5246146571510963,0.013666288366780369,3
418,3_8,4,13.89,0.9997620270799091,-0.021814885034560836,1
418,4_1,28,11.135714285714286,-0.2367962510517882,-0.06053297591962202,2
418,4_2,24,9.553333333333333,-0.13232929516993353,0.29497860073724663,2
418,4_3,52,10.502307692307692,0.14555001018368727,-0.19335444119806783,4
418,4_4,17,12.629411764705884,-0.04169230351874645,-0.14083645180199875,2
418,4_5,51,11.734901960784313,-0.027981414498503217,0.5918136703268871,4
418,4_6,57,5.712982456140351,0.3060929171628107,-0.02008781584345775,4
418,5_1,38,7.380526315789474,0.007410754668025089,-0.043834115983539076,3
418,5_2,75,7.095066666666667,-0.14177974023972945,0.1249946808647631,5
418,5_3,4,10.4175,-0.39253083180728027,0.662683220156816,1
418,5_4,2,13.89,0.2655561174868088,0.9640954042341101,1
418,5_5,8,13.89,-0.02450998345416624,-0.25980724043588554,1
418,6_1,2,13.89,0.3674753565882333,-0.9300332587065641,1
418,6_2,27,13.714074074074075,0.06540803465652702,-0.25087449460771244,2
418,6_5,4,13.89,0.06980000042123274,-0.9975610027610438,1
418,7_5,20,13.7655,-0.0035798511104232675,0.09998357922413988,2
419,-1_3,8,13.74625,0.029183262480771445,0.7494320097186792,1
419,-1_8,18,13.876111111111111,0.20732270713845483,-0.26101418776743457,2
419,0_3,23,13.89,0.02537674998327952,0.6516800084510254,2
419,0_4,1,13.89,0.9918944425900296,-0.12706460860135071,1
419,0_5,35,6.426857142857143,0.37454894245415704,0.012590596770326938,3
419,0_8,11,13.890000000000002,0.28271278246152926,-0.3559284378646836,1
419,1_3,13,13.889999999999999,-0.058188377711322264,0.1961415421521721,1
419,1_4,32,8.141875,0.21767693245783978,-0.21086831011404977,3
419,1_5,23,2.8482608695652174,0.15035555104711537,0.18695131386304348,2
419,1_6,21,9.957619047619048,-0.030743642346544458,-0.16208274477823642,2
419,1_7,53,7.870943396226416,0.48054253188743856,0.04823237942364317,4
419,1_8,1,13.89,0.7588167962308457,-0.651304130002225,1
419,2_2,27,12.346666666666668,0.2514302177763816,-0.2553794972162787,2
419,2_3,65,6.475846153846154,-0.14550229892737607,0.29236801812348207,5
419,2_4,19,7.617368421052633,-0.3288252715331441,-0.16602792615964188,2
419,2_5,67,4.8456716417910455,-0.2691686164102062,0.3495925971206546,5
419,2_6,25,9.2908,0.3874272436151023,-0.1309063598217345,2
419,2_7,42,8.271904761904763,0.14743557853257508,-0.16617802334967718,3
419,2_8,18,13.89,1.369901911951743e-05,0.0006107115765226784,2
419,2_9,1,13.89,-0.9997346290416701,0.023036308187606193,1
419,3_1,5,13.89,-0.44197559563336875,0.8970270747667147,1
419,3_2,8,9.00625,-0.1877015309841626,0.18898876512308552,1
419,3_3,64,8.73546875,0.05443747829436651,-0.17633404721264376,5
419,3_4,6,13.89,0.24744703024115897,-0.02732350900479504,1
419,3_5,36,7.41388888888889,0.5208537583428204,-0.031015985869596814,3
419,3_6,22,5.119090909090909,-0.7584201877064327,0.23860614215489928,2
419,3_7,37,6.006486486486486,-0.5233826596113073,-0.008321549535588856,3
419,3_8,3,13.89,0.9997620270799091,-0.021814885034560836,1
419,4_1,29,11.524827586206898,-0.25021903623404407,-0.03293035401827058,2
419,4_2,24,9.987916666666667,-0.13583100339829965,0.2739270490163273,2
419,4_3,48,10.778541666666667,0.1853042442044515,-0.24268577940231414,4
419,4_4,18,12.766666666666667,0.00861799145009375,-0.12583842960111538,2
419,4_5,51,11.899411764705883,-0.021523302608022894,0.5928555466788816,4
419,4_6,57,5.614210526315789,0.3247046354827699,-0.002955622867263307,4
419,5_1,37,6.686756756756757,0.0016063382194932644,-0.023322489181304713,3
419,5_2,78,7.226025641025641,-0.11308823113040771,0.10283002932330088,5
419,5_3,5,11.112,-0.5908125126863435,0.5775149369265284,1
419,5_4,2,13.89,0.2655561174868088,0.9640954042341101,1
419,5_5,8,13.89,-0.1303811820937405,-0.0333335654204006,1
419,5_6,1,13.89,0.4270422530134434,-0.9042316706138988,1
419,6_1,2,13.89,0.3674753565882333,-0.9300332587065641,1
419,6_2,25,13.7316,0.0911843133177042,-0.34826171631405883,2
419,6_5,4,13.89,0.06980000042123274,-0.9975610027610438,1
419,7_5,20,13.7715,-0.0035798511104232675,0.09998357922413988,2
420,-1_3,9,13.801111111111112,0.03026412405413335,0.777188750819371,1
420,-1_8,18,13.879444444444445,0.20732270713845483,-0.26101418776743457,2
420,0_3,25,13.89,0.023346609984617163,0.5995456077749433,2
420,0_4,2,13.89,-0.0002495954744025086,-0.001903567269636447,1
420,0_5,34,5.581764705882353,0.4115089712201913,-0.01924528261700706,3
420,0_7,1,13.89,0.6219681214153643,-0.7830425633023039,1
420,0_8,11,13.890000000000002,0.28271278246152926,-0.3559284378646836,1
420,1_3,11,13.890000000000002,-0.05619006939184153,0.2469646960920909,1
420,1_4,32,7.9678125,0.22444434730415713,-0.2034632312245428,3
420,1_5,23,2.9613043478260868,0.14622747590276405,0.18657547952598535,2
420,1_6,19,9.803684210526317,-0.012951740196411992,-0.12551957487764578,2
420,1_7,50,7.2956,0.4815011112154035,0.03046648271705667,4
420,2_2,27,12.266666666666666,0.2514302177763816,-0.2553794972162787,2
420,2_3,67,6.4889552238805965,-0.12448350927764956,0.28207445052671887,5
420,2_4,19,7.380526315789474,-0.3387485390309772,-0.15306701583247823,2
420,2_5,67,4.717611940298507,-0.2847766841926903,0.3541581055361591,5
420,2_6,25,8.9772,0.4546550484036282,-0.09331616734464719,2
420,2_7,44,9.107727272727272,0.1195830467242153,-0.10630173282137328,3
420,2_8,18,13.89,1.369901911951743e-05,0.0006107115765226784,2
420,2_9,1,13.89,-0.9997346290416701,0.023036308187606193,1
420,3_1,4,13.89,-0.4419755956333687,0.8970270747667146,1
420,3_2,8,9.435,-0.22762173904379152,0.18592678109296734,1
420,3_3,63,9.69111111111111,0.07073996793021191,-0.16733643919618224,5
420,3_4,6,13.89,0.24921646075881712,-0.029848641200721948,1
420,3_5,36,7.440277777777778,0.5229969587791106,-0.02861173113025505,3
